word,count,frequency
aide,1418583,0.0007125832095217351
bite,1377192,0.0007122380929715706
crossing,1635248,0.0007119785892133545
czar,962592,0.0007118430519300978
paradigm,2289310,0.0007107168913014027
livestock,2217706,0.0007103130410517983
priory,598704,0.0007094750705088222
veteran,1227459,0.0007091973539068364
lindsay,1204152,0.0007090997282561678
locus,1997619,0.0007090853329060454
batch,2054489,0.0007089272802639626
discernment,580095,0.0007087433981300486
castro,1749736,0.0007084295265060834
savannah,1143865,0.0007081855213344895
levi,1252410,0.0007081052253438481
follower,1111881,0.0007078722473491692
negation,1621366,0.00070767670051581
churchyard,817908,0.0007074824834858116
hector,1042663,0.0007070460984388629
algebra,1480137,0.0007070055263239342
listener,1763236,0.0007068419010809116
aptitude,1259418,0.000706659031099042
tucker,1467906,0.0007066107553105147
spire,675720,0.0007064369821451085
reparation,734442,0.0007063511014999892
farce,987747,0.0007057175245286179
fine,1105375,0.0007055964267478066
investigator,1905291,0.0007054330951053639
preferment,404038,0.000705350272301678
blues,1877922,0.0007051764978979058
leap,1364766,0.00070508057596075
chieftain,687206,0.0007049041650652427
fungi,1730447,0.0007045625290068536
incubation,1816579,0.0007043162998761465
davy,713567,0.0007038171347684263
allegory,1163574,0.0007036679927522925
whitman,1881401,0.0007034292306010769
tailor,951167,0.0007033358401300206
abc,1652953,0.0007030719225368963
sleeve,1531509,0.0007030570935590079
musket,649486,0.0007030437775552535
owl,1217717,0.000702814327297713
koran,753081,0.0007027638110606762
filing,1916270,0.0007023616186633546
gill,1385474,0.0007022327755543177
irons,895686,0.0007020273956154919
amos,1275748,0.0007020097323890943
armature,1463681,0.0007020058371682001
turin,892649,0.0007018694881592769
mons,567348,0.0007016981981467189
mall,1266573,0.0007016082882873584
merger,2117169,0.0007014072993168023
memphis,1357097,0.0007013808507381316
gin,1126842,0.000701312333485207
tap,1573836,0.0007012076196130863
maple,1408322,0.0007011853539553967
santiago,1554572,0.0007007528142157446
twentieth,1470526,0.0007007504713721841
chancel,525401,0.0007006669668955052
exultation,508887,0.000700609286554664
indigo,741453,0.0007006039142749641
ledger,1571631,0.000700576101765354
malt,670370,0.0007003919036710068
topography,1476358,0.0007002939649590461
turbulence,1488164,0.0006999607020102668
rudiments,672374,0.000699578011044422
tiberius,705575,0.0006995557610168658
allah,1492643,0.0006988815987342898
todd,1412164,0.0006988707903133348
legate,525600,0.0006987767867911605
hose,1336984,0.0006985816181127465
plaza,1772703,0.0006985427395268638
decorum,685733,0.0006985299176320644
foreman,1633861,0.0006983514464256328
skirt,1691740,0.0006980693190177401
persian,1221362,0.0006979948428415997
carol,2014626,0.0006978801385392397
groom,1147073,0.000697805870680438
dialog,2261982,0.0006977908512964258
levity,427822,0.0006977136477586833
clemency,522708,0.0006975369688350832
mysticism,1573334,0.0006974923398462643
exaltation,826018,0.0006972397709173059
bach,1817907,0.0006970821352270207
laird,633201,0.0006970397345846785
convert,862032,0.0006964170995908665
casting,1471982,0.0006958711831090181
macbeth,1179875,0.0006957432766502475
boswell,902281,0.0006956638289621608
convergence,2048126,0.0006956535669708041
paganism,696101,0.0006956522543144177
fright,1040203,0.0006956251669370872
graduation,1802450,0.000695606744438349
cabbage,1270162,0.0006953820246282074
montagu,815755,0.0006951915799811043
laborer,1199974,0.0006951038855966126
planter,1028767,0.0006944839065130581
erudition,571804,0.0006944636426225576
ce,1347700,0.000694362542170705
armor,1419793,0.0006943434373139126
spirituality,1346591,0.0006935627957350633
indebtedness,1702613,0.0006934886616935426
immorality,893695,0.0006932298245259862
mica,1004798,0.0006931187092002583
ordeal,1237070,0.000692446685897531
toast,1253789,0.0006923502730253081
premise,1975548,0.0006921400231244811
soldiery,507952,0.0006921313481488294
proverbs,1121727,0.0006918182185343738
adventurer,679120,0.0006916922481834815
embrace,1067449,0.0006916472379360412
arab,1564544,0.0006912628853074161
gleam,908621,0.000690430429532229
spoon,1371487,0.0006904164946518553
marseilles,790348,0.0006902301734888797
robespierre,606763,0.000690046890090795
mater,922786,0.0006898443539419289
galileo,1289851,0.00068958646004816
learner,1575815,0.0006883677097029187
lay,968619,0.0006881693561834543
ans,1014853,0.0006880367108683179
transcript,1312834,0.0006879172020299606
condescension,494304,0.0006879093868156756
cleavage,1744404,0.000687909334770374
epitaph,633291,0.0006878130407932065
professional,2118312,0.0006877530152989589
mariner,746993,0.0006874005208940156
crucifixion,928852,0.000687300140509497
alum,708040,0.0006871567641677162
guatemala,1804351,0.0006871516105867287
flute,1329824,0.0006869364335569332
chips,1885606,0.0006867945661742831
patrol,1893975,0.00068666920806771
balcony,1309807,0.0006866635245848535
labyrinth,938260,0.0006862936208113382
rationality,1961384,0.000686138583069844
notification,1628328,0.0006861019375632272
fervour,667306,0.0006857559678364566
browning,1587314,0.0006856180572994008
beaumont,902521,0.000685496406569964
causation,1449104,0.0006853970271093251
blasphemy,616627,0.0006853631142436246
badge,1020514,0.0006851815569094599
wharf,1033853,0.0006846030647031824
devastation,766371,0.0006845008724727475
plug,1643835,0.0006844095376426989
sustenance,825579,0.0006843483284049458
dawson,1400786,0.0006843053061928779
forceps,1103612,0.0006840953081123574
armenia,891397,0.0006840290735881466
nicaragua,1774053,0.0006836015322570636
shrub,947362,0.0006835362455080135
skinner,1349375,0.0006833113965425189
timidity,640942,0.0006830757100522587
asthma,1472104,0.000682828393540843
goodwill,1606641,0.0006819496833028954
lattice,1951724,0.0006818972931485929
proviso,958650,0.0006818406328855548
contour,1646233,0.0006817108644332112
penis,1473847,0.000681428832908094
clamour,463079,0.0006814153277376466
coupling,2058381,0.0006810271212303472
modulation,1857179,0.0006800136203117943
malignity,309542,0.0006798937675056417
frankness,758284,0.0006788947978671365
confiscation,873402,0.0006787979006982584
etiquette,947318,0.0006785980404080537
hr,2099890,0.0006782404467538322
algiers,851191,0.0006782386499703881
hurricane,1097584,0.0006778674721037665
gut,1423520,0.0006764367924522113
disruption,1837919,0.000676384847952659
seward,1255530,0.0006763692427137633
richelieu,799095,0.0006762437438961933
lineage,1507511,0.0006762010475082256
damnation,587636,0.0006760847045721446
pad,1785221,0.000675824617912845
mexican,1593977,0.0006756053858795517
plight,1556136,0.000675287866350876
umbrella,1433225,0.0006751723734090558
spindle,1352196,0.000675095416037187
ration,1347730,0.0006743231841663024
mold,1882211,0.0006742641961318712
mutton,740922,0.0006738312400165553
missile,1959158,0.0006738244104429319
ensign,709150,0.0006734828661889336
alacrity,465879,0.0006730933702522265
belle,1275106,0.000672874843363529
uranium,1937239,0.0006725392404566853
fowler,1298504,0.0006725200589681526
livery,656498,0.0006724330190655996
independent,1604276,0.0006719569698298341
scaffold,531997,0.0006712006306242548
phoenix,1560402,0.0006704958939162449
infiltration,1640884,0.0006703547048175978
reproof,420897,0.0006703438180438709
stipulation,899796,0.00067016539541847
macaulay,1079155,0.0006700701135906955
scalp,1230443,0.000670045928165202
parchment,769657,0.000669639348122577
facade,1633027,0.0006694051217085554
grease,1327952,0.0006688778286540434
borrowing,1728818,0.0006687874277532777
bishopric,511566,0.0006686607240506489
mania,983970,0.0006680424155802137
metre,1049821,0.0006675797037984995
jr,1684276,0.0006671097354305319
plurality,1107431,0.0006666519130904376
calumny,401267,0.0006659192573428578
thinker,1418813,0.0006657662445214801
excise,701446,0.000665744165310123
depletion,1846932,0.0006650380658038373
conflagration,595771,0.000664939408907164
doll,1689686,0.0006648591080229732
bey,655205,0.0006647355224300853
walnut,1164259,0.0006646820309286453
usher,582159,0.0006641178283469037
afghanistan,1701103,0.0006641086792267205
filth,803823,0.0006640886201016009
detriment,1029219,0.000664015346201088
ulysses,1109980,0.0006633365042521429
swell,877652,0.0006632871513425409
circus,1275561,0.0006632240142170737
miner,1297229,0.0006631895594365569
diarrhoea,832421,0.0006631414744369243
brighton,983744,0.0006629499381783923
bribery,845562,0.0006629394416843247
lydia,1167686,0.000662896417134131
snare,546103,0.0006626538698112192
holding,1553303,0.0006625545530309115
anchorage,878971,0.0006619168280786278
pony,1258910,0.0006618961403271487
ledge,983359,0.0006618386661401634
retardation,1825301,0.0006617102882729385
liking,1158459,0.0006611037026960806
serjeant,324763,0.000661056020162869
repute,716865,0.0006609326205981609
beck,1493491,0.0006604587988439024
nice,741420,0.0006604090002416904
cain,941586,0.0006603715340918144
manhattan,1827545,0.0006603618628650988
absolution,526430,0.0006601258243091872
fascia,1082170,0.0006601139851888964
sperm,1904667,0.0006601115324754291
rebecca,1343538,0.0006599010573601541
african,1650381,0.000659821503507559
insulation,1833314,0.0006597584620996301
dilution,1747989,0.0006594961702264652
divergence,1645151,0.0006593605159057356
electorate,1554588,0.0006593524767381567
registry,1149178,0.0006593287853679053
pall,846979,0.0006592912909444329
godhead,587537,0.0006590781045500939
wight,614983,0.0006590657733506223
parity,1621294,0.000659016341930003
hostess,1119089,0.000658732793982277
stratagem,447066,0.000658541415888303
dent,1426153,0.0006577877957329276
brevity,821043,0.0006576625983591402
thorax,850264,0.0006572848485477805
progeny,1010848,0.000657240504153965
mozart,1577323,0.0006569071707423461
gram,1625984,0.0006566351023847224
chandler,1293040,0.000656494033586017
physic,359461,0.0006563263061441651
pascal,1391010,0.0006562098698615403
supporter,1174218,0.0006557730064939639
archduke,625501,0.0006557383469080817
bordeaux,1058356,0.0006554830335662428
gary,2005503,0.0006550574037231263
larva,1147783,0.0006550016724326231
mom,2003772,0.0006545775642525726
syrup,1139144,0.0006540743520685867
mortgagee,807854,0.0006537680678422675
kaiser,1766190,0.0006537496365211718
performer,1246459,0.0006536595658565324
desperation,1099796,0.0006534687055944496
rumour,730824,0.00065320639573143
robber,754247,0.00065315812771198
gladness,582377,0.0006531266802108323
single,1696657,0.0006531138132069085
constitutional,1520749,0.0006526776582105268
sting,802314,0.0006526575994448812
executioner,596047,0.0006525608629921155
vaughan,1079629,0.0006522740543338486
loam,953747,0.0006522233443203148
fry,1248950,0.0006521911987693891
calmness,559827,0.0006516430924443605
leigh,1105115,0.0006516002433331496
frankfort,709784,0.0006515397685126428
ointment,789210,0.0006515389831207644
inoculation,1217000,0.0006513957606628779
ra,1560048,0.0006511473736442761
griffin,1338220,0.0006506833340755131
peacock,1049562,0.0006500872621602207
nick,1790551,0.0006500780933342287
mortar,957738,0.0006499395085646335
citation,1353384,0.0006497398198942769
permanence,1179007,0.0006495850016458498
minerva,622744,0.0006495342688761028
meanness,486944,0.0006494258971442963
preponderance,1025087,0.0006491875942762141
dauphin,561732,0.00064896465095256
burn,1170670,0.000648892670997314
chi,1753915,0.0006486662071532277
brougham,626448,0.0006486503883277507
barge,988868,0.0006483686167976994
placenta,1170887,0.000648253665074537
joel,1369968,0.0006482292948779261
tertullian,498736,0.0006481890950590166
bailiff,544472,0.000648091990130389
utrecht,822526,0.0006477602689990757
warranty,1205445,0.000647756403599448
slander,726011,0.0006477200257609173
quincy,1150657,0.0006476951813865858
limited,1903763,0.0006472494596640937
hobbes,1231096,0.0006472213694783733
newark,1117894,0.0006468647272327183
hartley,1021745,0.0006468038228798358
elm,935693,0.0006467326340882551
claimant,1184254,0.0006464901758744296
prostitution,1460373,0.0006462232207133784
receptacle,762999,0.000646208052014113
periphery,1635687,0.0006461241941362603
brahman,1618829,0.0006460435660685227
frenzy,954718,0.000646027349443766
morn,578822,0.0006452728610716101
cu,1775287,0.0006451035519946628
surveillance,1745183,0.0006450983055748682
admittance,676952,0.0006450634596540584
trinidad,1233291,0.0006443838915359204
beacon,1291783,0.0006442196245497438
fissure,946110,0.0006440133693715079
optimism,1880358,0.000643304497363403
dry,1450542,0.0006432610991654283
suez,1335125,0.0006430937412815941
salvador,1607022,0.0006430590521921487
dickinson,1416767,0.0006428113033696443
idiom,1046097,0.0006425911239231149
ancestry,1344154,0.0006423349230442025
drag,1692838,0.0006420104862455614
fighter,1878134,0.00064166222085252
cleopatra,922244,0.0006416176756498511
comb,1108498,0.000641404036981055
lining,1285624,0.0006413908419653029
specialty,1705969,0.000641378729000792
voter,1465320,0.0006410803111355132
chess,1263910,0.0006408227061931185
parlor,1321196,0.0006404787585433069
gait,1107950,0.0006402661938526621
detective,1810486,0.0006402230086577301
xenophon,552532,0.0006399368791598955
tibet,1573478,0.0006398369671148233
loaf,994064,0.0006398152818003427
pilate,712940,0.0006395700414340721
revolutionary,1643535,0.0006392251635711369
employ,825987,0.0006391441995032261
carnegie,1825046,0.0006387821913405051
elaboration,1702132,0.0006387260850467389
binding,1685610,0.0006386563006852803
companionship,1215944,0.0006385644154978069
rocket,1676918,0.0006382972037114822
appellant,1378106,0.0006382476811969384
elevator,1799975,0.0006382394959936308
buying,1567754,0.0006378015129338848
unison,821279,0.0006371993529538487
beak,865726,0.0006371788417359709
vancouver,1514739,0.0006371302407986219
bidding,1099768,0.0006370508846776979
dot,1628608,0.0006369421272776783
balfour,1185950,0.0006369015157968561
norris,1180069,0.0006360049086788176
borrower,1297156,0.0006359498007226825
rand,1743935,0.0006358108789108161
chip,1813215,0.0006356189636434041
lobby,1651337,0.0006355324987423139
arbor,1666869,0.0006354036079173372
retinue,580389,0.0006353719051675774
piedmont,824542,0.0006351400819118676
archer,1114477,0.0006351189684658425
demeanour,441472,0.0006350740417637638
morse,1363776,0.0006349731017255372
packing,1537974,0.0006349499675976695
scipio,521190,0.000634824730124117
fireplace,1520490,0.0006348013488243498
lancet,994496,0.0006344207981523992
adjective,1177440,0.0006343624171748492
module,2053716,0.0006341192899723166
funnel,1096250,0.0006338554988399913
butterfly,1173727,0.000633523241616255
shire,599401,0.0006334376913070754
potomac,1009647,0.0006332126191482205
omnipotence,643815,0.000632808262606231
iliad,730870,0.0006326915350333043
hawthorne,1626774,0.0006326461793413878
pedestal,814408,0.0006325459652299188
devon,919035,0.0006324981185068797
sioux,1354220,0.0006322564403580938
infallibility,573873,0.0006320842992769918
xxv,734414,0.000631446059395905
ascendency,454318,0.0006314286631042561
